file,line,type,commit,author,date,time,timezone,datetime,depth,length
resume/index.html,22,html,96db125e,Shriya Pattapu,2025-04-10,23:19:48,-07:00,2025-04-10T23:19:48-07:00,0,67
resume/index.html,23,html,96db125e,Shriya Pattapu,2025-04-10,23:19:48,-07:00,2025-04-10T23:19:48-07:00,0,117
resume/index.html,24,html,96db125e,Shriya Pattapu,2025-04-10,23:19:48,-07:00,2025-04-10T23:19:48-07:00,0,114
resume/index.html,25,html,96db125e,Shriya Pattapu,2025-04-10,23:19:48,-07:00,2025-04-10T23:19:48-07:00,0,41
resume/index.html,26,html,96db125e,Shriya Pattapu,2025-04-10,23:19:48,-07:00,2025-04-10T23:19:48-07:00,0,115
resume/index.html,27,html,96db125e,Shriya Pattapu,2025-04-10,23:19:48,-07:00,2025-04-10T23:19:48-07:00,0,80
resume/index.html,28,html,96db125e,Shriya Pattapu,2025-04-10,23:19:48,-07:00,2025-04-10T23:19:48-07:00,0,4
resume/index.html,29,html,96db125e,Shriya Pattapu,2025-04-10,23:19:48,-07:00,2025-04-10T23:19:48-07:00,0,5
resume/index.html,30,html,96db125e,Shriya Pattapu,2025-04-10,23:19:48,-07:00,2025-04-10T23:19:48-07:00,0,5
resume/index.html,31,html,268bee43,Shriya Pattapu,2025-04-02,21:17:09,-07:00,2025-04-02T21:17:09-07:00,0,16
resume/index.html,32,html,96db125e,Shriya Pattapu,2025-04-10,23:19:48,-07:00,2025-04-10T23:19:48-07:00,0,17
resume/index.html,33,html,96db125e,Shriya Pattapu,2025-04-10,23:19:48,-07:00,2025-04-10T23:19:48-07:00,0,79
resume/index.html,34,html,96db125e,Shriya Pattapu,2025-04-10,23:19:48,-07:00,2025-04-10T23:19:48-07:00,0,25
resume/index.html,35,html,a0f83949,Shriya Pattapu,2025-05-05,09:26:46,-07:00,2025-05-05T09:26:46-07:00,0,116
resume/index.html,36,html,96db125e,Shriya Pattapu,2025-04-10,23:19:48,-07:00,2025-04-10T23:19:48-07:00,0,63
resume/index.html,37,html,96db125e,Shriya Pattapu,2025-04-10,23:19:48,-07:00,2025-04-10T23:19:48-07:00,0,92
resume/index.html,38,html,96db125e,Shriya Pattapu,2025-04-10,23:19:48,-07:00,2025-04-10T23:19:48-07:00,0,24
resume/index.html,39,html,96db125e,Shriya Pattapu,2025-04-10,23:19:48,-07:00,2025-04-10T23:19:48-07:00,0,3
resume/index.html,40,html,96db125e,Shriya Pattapu,2025-04-10,23:19:48,-07:00,2025-04-10T23:19:48-07:00,0,114
resume/index.html,41,html,96db125e,Shriya Pattapu,2025-04-10,23:19:48,-07:00,2025-04-10T23:19:48-07:00,0,71
resume/index.html,42,html,96db125e,Shriya Pattapu,2025-04-10,23:19:48,-07:00,2025-04-10T23:19:48-07:00,0,135
resume/index.html,43,html,96db125e,Shriya Pattapu,2025-04-10,23:19:48,-07:00,2025-04-10T23:19:48-07:00,0,34
resume/index.html,44,html,96db125e,Shriya Pattapu,2025-04-10,23:19:48,-07:00,2025-04-10T23:19:48-07:00,0,115
resume/index.html,45,html,96db125e,Shriya Pattapu,2025-04-10,23:19:48,-07:00,2025-04-10T23:19:48-07:00,0,71
resume/index.html,46,html,96db125e,Shriya Pattapu,2025-04-10,23:19:48,-07:00,2025-04-10T23:19:48-07:00,0,4
resume/index.html,47,html,96db125e,Shriya Pattapu,2025-04-10,23:19:48,-07:00,2025-04-10T23:19:48-07:00,0,5
resume/index.html,48,html,96db125e,Shriya Pattapu,2025-04-10,23:19:48,-07:00,2025-04-10T23:19:48-07:00,0,5
resume/index.html,49,html,268bee43,Shriya Pattapu,2025-04-02,21:17:09,-07:00,2025-04-02T21:17:09-07:00,0,14
resume/index.html,50,html,268bee43,Shriya Pattapu,2025-04-02,21:17:09,-07:00,2025-04-02T21:17:09-07:00,0,16
resume/index.html,51,html,268bee43,Shriya Pattapu,2025-04-02,21:17:09,-07:00,2025-04-02T21:17:09-07:00,0,101
resume/index.html,52,html,268bee43,Shriya Pattapu,2025-04-02,21:17:09,-07:00,2025-04-02T21:17:09-07:00,0,14
resume/index.html,53,html,268bee43,Shriya Pattapu,2025-04-02,21:17:09,-07:00,2025-04-02T21:17:09-07:00,0,120
resume/index.html,54,html,268bee43,Shriya Pattapu,2025-04-02,21:17:09,-07:00,2025-04-02T21:17:09-07:00,0,17
resume/index.html,55,html,268bee43,Shriya Pattapu,2025-04-02,21:17:09,-07:00,2025-04-02T21:17:09-07:00,0,39
resume/index.html,56,html,9c566a34,Shriya Pattapu,2025-04-02,21:44:31,-07:00,2025-04-02T21:44:31-07:00,0,6
resume/index.html,57,html,268bee43,Shriya Pattapu,2025-04-02,21:17:09,-07:00,2025-04-02T21:17:09-07:00,0,6
projects/projects.js,1,js,132c1f91,Shriya Pattapu,2025-04-25,20:59:33,-07:00,2025-04-25T20:59:33-07:00,0,56
projects/projects.js,2,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,64
projects/projects.js,3,js,075769ba,Shriya Pattapu,2025-04-25,21:27:02,-07:00,2025-04-25T21:27:02-07:00,0,0
projects/projects.js,4,js,075769ba,Shriya Pattapu,2025-04-25,21:27:02,-07:00,2025-04-25T21:27:02-07:00,0,0
projects/projects.js,5,js,132c1f91,Shriya Pattapu,2025-04-25,20:59:33,-07:00,2025-04-25T20:59:33-07:00,0,61
projects/projects.js,6,js,e939b711,Shriya Pattapu,2025-04-25,22:27:56,-07:00,2025-04-25T22:27:56-07:00,0,62
projects/projects.js,7,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,54
projects/projects.js,8,js,132c1f91,Shriya Pattapu,2025-04-25,20:59:33,-07:00,2025-04-25T20:59:33-07:00,0,0
projects/projects.js,9,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,22
projects/projects.js,10,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,14
projects/projects.js,11,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,48
projects/projects.js,12,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,13
projects/projects.js,13,js,132c1f91,Shriya Pattapu,2025-04-25,20:59:33,-07:00,2025-04-25T20:59:33-07:00,0,0
projects/projects.js,14,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,54
projects/projects.js,15,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,37
projects/projects.js,16,js,7a9d6ce2,Shriya Pattapu,2025-04-25,21:29:48,-07:00,2025-04-25T21:29:48-07:00,0,49
projects/projects.js,17,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,0
projects/projects.js,18,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,9
projects/projects.js,19,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,31
projects/projects.js,20,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,28
projects/projects.js,21,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,0
projects/projects.js,22,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,49
projects/projects.js,23,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,54
projects/projects.js,24,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,64
projects/projects.js,25,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,0
projects/projects.js,26,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,0
projects/projects.js,27,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,25
projects/projects.js,28,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,29
projects/projects.js,29,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,30
projects/projects.js,30,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,52
projects/projects.js,31,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,1
projects/projects.js,32,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,0
projects/projects.js,33,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,0
projects/projects.js,34,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,15
projects/projects.js,35,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,0
projects/projects.js,36,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,0
projects/projects.js,37,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,0
projects/projects.js,38,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,41
projects/projects.js,39,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,39
projects/projects.js,40,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,26
projects/projects.js,41,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,33
projects/projects.js,42,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,30
projects/projects.js,43,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,30
projects/projects.js,44,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,26
projects/projects.js,45,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,27
projects/projects.js,46,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,8
projects/projects.js,47,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,15
projects/projects.js,48,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,13
projects/projects.js,49,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,1
projects/projects.js,50,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,42
projects/projects.js,51,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,19
projects/projects.js,52,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,11
projects/projects.js,53,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,3
projects/projects.js,54,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,58
projects/projects.js,55,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,51
projects/projects.js,56,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,34
projects/projects.js,57,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,46
projects/projects.js,58,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,0
projects/projects.js,59,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,25
projects/projects.js,60,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,17
projects/projects.js,61,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,14
projects/projects.js,62,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,52
projects/projects.js,63,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,66
projects/projects.js,64,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,19
projects/projects.js,65,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,44
projects/projects.js,66,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,36
projects/projects.js,67,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,49
projects/projects.js,68,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,24
projects/projects.js,69,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,2
projects/projects.js,70,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,2
projects/projects.js,71,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,23
projects/projects.js,72,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,18
projects/projects.js,73,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,71
projects/projects.js,74,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,66
projects/projects.js,75,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,69
projects/projects.js,76,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,19
projects/projects.js,77,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,44
projects/projects.js,78,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,36
projects/projects.js,79,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,49
projects/projects.js,80,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,24
projects/projects.js,81,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,2
projects/projects.js,82,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,2
projects/projects.js,83,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,0
projects/projects.js,84,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,0
projects/projects.js,85,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,49
projects/projects.js,86,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,26
projects/projects.js,87,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,36
projects/projects.js,88,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,49
projects/projects.js,89,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,24
projects/projects.js,90,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,2
projects/projects.js,91,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,0
projects/projects.js,92,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,49
projects/projects.js,93,js,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,24
projects/index.html,1,html,e8dd3230,Shriya Pattapu,2025-04-02,20:28:03,-07:00,2025-04-02T20:28:03-07:00,0,14
projects/index.html,2,html,e8dd3230,Shriya Pattapu,2025-04-02,20:28:03,-07:00,2025-04-02T20:28:03-07:00,0,15
projects/index.html,3,html,e8dd3230,Shriya Pattapu,2025-04-02,20:28:03,-07:00,2025-04-02T20:28:03-07:00,0,5
projects/index.html,4,html,e8dd3230,Shriya Pattapu,2025-04-02,20:28:03,-07:00,2025-04-02T20:28:03-07:00,0,21
projects/index.html,5,html,e8dd3230,Shriya Pattapu,2025-04-02,20:28:03,-07:00,2025-04-02T20:28:03-07:00,0,69
projects/index.html,6,html,e0a5d793,Shriya Pattapu,2025-04-25,21:18:09,-07:00,2025-04-25T21:18:09-07:00,0,22
projects/index.html,7,html,9c566a34,Shriya Pattapu,2025-04-02,21:44:31,-07:00,2025-04-02T21:44:31-07:00,0,42
projects/index.html,8,html,e8dd3230,Shriya Pattapu,2025-04-02,20:28:03,-07:00,2025-04-02T20:28:03-07:00,0,6
projects/index.html,9,html,e8dd3230,Shriya Pattapu,2025-04-02,20:28:03,-07:00,2025-04-02T20:28:03-07:00,0,5
projects/index.html,10,html,e939b711,Shriya Pattapu,2025-04-25,22:27:56,-07:00,2025-04-25T22:27:56-07:00,0,39
projects/index.html,11,html,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,22
projects/index.html,12,html,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,129
projects/index.html,13,html,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,23
projects/index.html,14,html,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,5
projects/index.html,15,html,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,99
projects/index.html,16,html,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,0
projects/index.html,17,html,e0a5d793,Shriya Pattapu,2025-04-25,21:18:09,-07:00,2025-04-25T21:18:09-07:00,0,45
projects/index.html,18,html,bf64b403,Shriya Pattapu,2025-05-03,00:24:37,-07:00,2025-05-03T00:24:37-07:00,0,57
projects/index.html,19,html,e0a5d793,Shriya Pattapu,2025-04-25,21:18:09,-07:00,2025-04-25T21:18:09-07:00,0,5
projects/index.html,20,html,e0a5d793,Shriya Pattapu,2025-04-25,21:18:09,-07:00,2025-04-25T21:18:09-07:00,0,0
projects/index.html,21,html,e0a5d793,Shriya Pattapu,2025-04-25,21:18:09,-07:00,2025-04-25T21:18:09-07:00,0,41
projects/index.html,22,html,e0a5d793,Shriya Pattapu,2025-04-25,21:18:09,-07:00,2025-04-25T21:18:09-07:00,0,49
projects/index.html,23,html,e0a5d793,Shriya Pattapu,2025-04-25,21:18:09,-07:00,2025-04-25T21:18:09-07:00,0,48
projects/index.html,24,html,e0a5d793,Shriya Pattapu,2025-04-25,21:18:09,-07:00,2025-04-25T21:18:09-07:00,0,0
projects/index.html,25,html,e8dd3230,Shriya Pattapu,2025-04-02,20:28:03,-07:00,2025-04-02T20:28:03-07:00,0,6
projects/index.html,26,html,e0a5d793,Shriya Pattapu,2025-04-25,21:18:09,-07:00,2025-04-25T21:18:09-07:00,0,6
contact/index.html,1,html,0ee20c58,Shriya Pattapu,2025-04-02,20:02:19,-07:00,2025-04-02T20:02:19-07:00,0,14
contact/index.html,2,html,0ee20c58,Shriya Pattapu,2025-04-02,20:02:19,-07:00,2025-04-02T20:02:19-07:00,0,15
contact/index.html,3,html,0ee20c58,Shriya Pattapu,2025-04-02,20:02:19,-07:00,2025-04-02T20:02:19-07:00,0,5
contact/index.html,4,html,0ee20c58,Shriya Pattapu,2025-04-02,20:02:19,-07:00,2025-04-02T20:02:19-07:00,0,21
contact/index.html,5,html,0ee20c58,Shriya Pattapu,2025-04-02,20:02:19,-07:00,2025-04-02T20:02:19-07:00,0,69
contact/index.html,6,html,0ee20c58,Shriya Pattapu,2025-04-02,20:02:19,-07:00,2025-04-02T20:02:19-07:00,0,21
contact/index.html,7,html,f08d3d83,Shriya Pattapu,2025-04-16,18:33:07,-07:00,2025-04-16T18:33:07-07:00,0,49
contact/index.html,8,html,f08d3d83,Shriya Pattapu,2025-04-16,18:33:07,-07:00,2025-04-16T18:33:07-07:00,0,0
contact/index.html,9,html,9c566a34,Shriya Pattapu,2025-04-02,21:44:31,-07:00,2025-04-02T21:44:31-07:00,0,42
contact/index.html,10,html,0ee20c58,Shriya Pattapu,2025-04-02,20:02:19,-07:00,2025-04-02T20:02:19-07:00,0,6
contact/index.html,11,html,9c566a34,Shriya Pattapu,2025-04-02,21:44:31,-07:00,2025-04-02T21:44:31-07:00,0,7
contact/index.html,12,html,96db125e,Shriya Pattapu,2025-04-10,23:19:48,-07:00,2025-04-10T23:19:48-07:00,0,18
contact/index.html,13,html,0ee20c58,Shriya Pattapu,2025-04-02,20:02:19,-07:00,2025-04-02T20:02:19-07:00,0,5
contact/index.html,14,html,0ee20c58,Shriya Pattapu,2025-04-02,20:02:19,-07:00,2025-04-02T20:02:19-07:00,0,74
contact/index.html,15,html,0ee20c58,Shriya Pattapu,2025-04-02,20:02:19,-07:00,2025-04-02T20:02:19-07:00,0,6
contact/index.html,16,html,0ee20c58,Shriya Pattapu,2025-04-02,20:02:19,-07:00,2025-04-02T20:02:19-07:00,0,5
contact/index.html,17,html,0ee20c58,Shriya Pattapu,2025-04-02,20:02:19,-07:00,2025-04-02T20:02:19-07:00,0,32
contact/index.html,18,html,0ee20c58,Shriya Pattapu,2025-04-02,20:02:19,-07:00,2025-04-02T20:02:19-07:00,0,7
contact/index.html,19,html,0ee20c58,Shriya Pattapu,2025-04-02,20:02:19,-07:00,2025-04-02T20:02:19-07:00,0,6
contact/index.html,20,html,0ee20c58,Shriya Pattapu,2025-04-02,20:02:19,-07:00,2025-04-02T20:02:19-07:00,0,7
contact/index.html,21,html,0ee20c58,Shriya Pattapu,2025-04-02,20:02:19,-07:00,2025-04-02T20:02:19-07:00,0,21
contact/index.html,22,html,0ee20c58,Shriya Pattapu,2025-04-02,20:02:19,-07:00,2025-04-02T20:02:19-07:00,0,7
contact/index.html,23,html,0ee20c58,Shriya Pattapu,2025-04-02,20:02:19,-07:00,2025-04-02T20:02:19-07:00,0,6
contact/index.html,24,html,0ee20c58,Shriya Pattapu,2025-04-02,20:02:19,-07:00,2025-04-02T20:02:19-07:00,0,4
contact/index.html,25,html,96db125e,Shriya Pattapu,2025-04-10,23:19:48,-07:00,2025-04-10T23:19:48-07:00,0,35
contact/index.html,26,html,0ee20c58,Shriya Pattapu,2025-04-02,20:02:19,-07:00,2025-04-02T20:02:19-07:00,0,7
contact/index.html,27,html,96db125e,Shriya Pattapu,2025-04-10,23:19:48,-07:00,2025-04-10T23:19:48-07:00,0,22
contact/index.html,28,html,0ee20c58,Shriya Pattapu,2025-04-02,20:02:19,-07:00,2025-04-02T20:02:19-07:00,0,6
contact/index.html,29,html,0ee20c58,Shriya Pattapu,2025-04-02,20:02:19,-07:00,2025-04-02T20:02:19-07:00,0,6
contact/index.html,30,html,0ee20c58,Shriya Pattapu,2025-04-02,20:02:19,-07:00,2025-04-02T20:02:19-07:00,0,6
